Id,rating,
5279,4,
5280,4,
5281,4,
5282,3,
5283,3,
5284,3,
5285,4,
5286,4,
5287,3,
5288,4,
5289,5,
5290,3,
5291,3,
5292,4,
5293,4,
5294,1,
5295,3,
5296,4,
5297,2,
5298,4,
5299,3,
5300,4,
5301,3,
5302,4,
5303,5,
5304,4,
5305,4,
5306,3,
5307,4,
5308,3,
5309,4,
5310,4,
5311,4,
5312,4,
5313,3,
5314,4,
5315,4,
5316,4,
5317,4,
5318,4,
5319,4,
5320,3,
5321,5,
5322,4,
5323,3,
5324,4,
5325,4,
5326,4,
5327,4,
5328,4,
5329,4,
5330,3,
5331,3,
5332,4,
5333,4,
5334,4,
5335,4,
5336,4,
5337,4,
5338,3,
5339,4,
5340,4,
5341,4,
5342,3,
5343,4,
5344,4,
5345,3,
5346,4,
5347,1,
5348,4,
5349,3,
5350,2,
5351,4,
5352,4,
5353,4,
5354,1,
5355,4,
5356,4,
5357,4,
5358,3,
5359,4,
5360,5,
5361,4,
5362,4,
5363,4,
5364,5,
5365,4,
5366,3,
5367,4,
5368,3,
5369,3,
5370,4,
5371,4,
5372,3,
5373,3,
5374,4,
5375,3,
5376,4,
5377,1,
5378,3,
5379,3,
5380,2,
5381,4,
5382,4,
5383,4,
5384,4,
5385,4,
5386,4,
5387,3,
5388,4,
5389,3,
5390,4,
5391,3,
5392,4,
5393,4,
5394,4,
5395,4,
5396,4,
5397,3,
5398,5,
5399,3,
5400,4,
5401,4,
5402,4,
5403,4,
5404,3,
5405,4,
5406,3,
5407,5,
5408,1,
5409,4,
5410,4,
5411,4,
5412,2,
5413,4,
5414,4,
5415,3,
5416,3,
5417,4,
5418,4,
5419,4,
5420,4,
5421,3,
5422,4,
5423,4,
5424,4,
5425,5,
5426,4,
5427,3,
5428,4,
5429,4,
5430,4,
5431,4,
5432,3,
5433,4,
5434,4,
5435,4,
5436,3,
5437,3,
5438,4,
5439,4,
5440,4,
5441,3,
5442,3,
5443,4,
5444,4,
5445,4,
5446,4,
5447,3,
5448,4,
5449,5,
5450,4,
5451,4,
5452,3,
5453,4,
5454,4,
5455,4,
5456,3,
5457,1,
5458,4,
5459,3,
5460,4,
5461,3,
5462,4,
5463,4,
5464,4,
5465,4,
5466,4,
5467,3,
5468,4,
5469,5,
5470,4,
5471,4,
5472,4,
5473,3,
5474,1,
5475,4,
5476,4,
5477,4,
5478,3,
5479,4,
5480,4,
5481,4,
5482,3,
5483,4,
5484,4,
5485,5,
5486,5,
5487,4,
5488,4,
5489,4,
5490,4,
5491,4,
5492,4,
5493,4,
5494,3,
5495,4,
5496,4,
5497,3,
5498,3,
5499,3,
5500,4,
5501,4,
5502,4,
5503,3,
5504,5,
5505,4,
5506,4,
5507,4,
5508,3,
5509,4,
5510,3,
5511,4,
5512,4,
5513,4,
5514,4,
5515,4,
5516,4,
5517,1,
5518,4,
5519,5,
5520,4,
5521,3,
5522,5,
5523,4,
5524,4,
5525,4,
5526,3,
5527,4,
5528,4,
5529,4,
5530,3,
5531,3,
5532,4,
5533,3,
5534,5,
5535,3,
5536,4,
5537,4,
5538,3,
5539,4,
5540,4,
5541,3,
5542,4,
5543,4,
5544,3,
5545,3,
5546,4,
5547,4,
5548,4,
5549,1,
5550,4,
5551,4,
5552,4,
5553,4,
5554,1,
5555,4,
5556,3,
5557,4,
5558,4,
5559,3,
5560,4,
5561,4,
5562,4,
5563,4,
5564,4,
5565,4,
5566,4,
5567,3,
5568,4,
5569,4,
5570,4,
5571,3,
5572,4,
5573,3,
5574,3,
5575,5,
5576,3,
5577,4,
5578,4,
5579,5,
5580,5,
5581,4,
5582,4,
5583,4,
5584,4,
5585,4,
5586,3,
5587,4,
5588,3,
5589,4,
5590,4,
5591,4,
5592,1,
5593,3,
5594,4,
5595,4,
5596,4,
5597,2,
5598,3,
5599,3,
5600,1,
5601,3,
5602,4,
5603,3,
5604,4,
5605,4,
5606,4,
5607,3,
5608,3,
5609,4,
5610,4,
5611,4,
5612,3,
5613,4,
5614,4,
5615,5,
5616,3,
5617,4,
5618,3,
5619,1,
5620,4,
5621,5,
5622,4,
5623,3,
5624,3,
5625,4,
5626,4,
5627,4,
5628,3,
5629,3,
5630,4,
5631,4,
5632,4,
5633,4,
5634,4,
5635,4,
5636,4,
5637,4,
5638,4,
5639,3,
5640,4,
5641,4,
5642,4,
5643,4,
5644,4,
5645,4,
5646,4,
5647,3,
5648,4,
5649,4,
5650,5,
5651,4,
5652,4,
5653,4,
5654,5,
5655,4,
5656,3,
5657,3,
5658,4,
5659,4,
5660,4,
5661,4,
5662,4,
5663,4,
5664,5,
5665,5,
5666,4,
5667,4,
5668,4,
5669,3,
5670,4,
5671,1,
5672,4,
5673,1,
5674,5,
5675,5,
5676,3,
5677,3,
5678,4,
5679,4,
5680,4,
5681,3,
5682,3,
5683,3,
5684,4,
5685,4,
5686,3,
5687,1,
5688,4,
5689,4,
5690,4,
5691,5,
5692,4,
5693,4,
5694,3,
5695,4,
5696,4,
5697,5,
5698,4,
5699,4,
5700,4,
5701,1,
5702,1,
5703,5,
5704,3,
5705,5,
5706,3,
5707,4,
5708,4,
5709,3,
5710,3,
5711,4,
5712,3,
5713,3,
5714,3,
5715,4,
5716,4,
5717,4,
5718,4,
5719,3,
5720,4,
5721,3,
5722,4,
5723,4,
5724,4,
5725,3,
5726,4,
5727,4,
5728,4,
5729,3,
5730,4,
5731,2,
5732,5,
5733,4,
5734,4,
5735,4,
5736,3,
5737,3,
5738,4,
5739,4,
5740,3,
5741,4,
5742,4,
5743,3,
5744,4,
5745,4,
5746,4,
5747,4,
5748,4,
5749,4,
5750,3,
5751,2,
5752,4,
5753,4,
5754,4,
5755,4,
5756,4,
5757,5,
5758,4,
5759,4,
5760,4,
5761,3,
5762,3,
5763,5,
5764,4,
5765,4,
5766,4,
5767,4,
5768,4,
5769,4,
5770,3,
5771,3,
5772,4,
5773,4,
5774,3,
5775,4,
5776,3,
5777,3,
5778,3,
5779,3,
5780,4,
5781,3,
5782,4,
5783,5,
5784,4,
5785,4,
5786,4,
5787,3,
5788,3,
5789,4,
5790,4,
5791,3,
5792,3,
5793,4,
5794,5,
5795,4,
5796,4,
5797,4,
5798,4,
5799,1,
5800,4,
5801,4,
5802,5,
5803,4,
5804,4,
5805,4,
5806,3,
5807,5,
5808,5,
5809,5,
5810,4,
5811,4,
5812,3,
5813,4,
5814,2,
5815,4,
5816,4,
5817,4,
5818,4,
5819,4,
5820,4,
5821,4,
5822,4,
5823,4,
5824,4,
5825,3,
5826,4,
5827,4,
5828,4,
5829,4,
5830,4,
5831,4,
5832,5,
5833,3,
5834,4,
5835,2,
5836,3,
5837,4,
5838,4,
5839,4,
5840,3,
5841,5,
5842,4,
5843,5,
5844,4,
5845,5,
5846,4,
5847,4,
5848,4,
5849,4,
5850,4,
5851,4,
5852,4,
5853,4,
5854,5,
5855,5,
5856,4,
5857,4,
5858,4,
5859,4,
5860,4,
5861,4,
5862,4,
5863,4,
5864,4,
5865,4,
5866,4,
5867,4,
5868,3,
5869,4,
5870,5,
5871,4,
5872,5,
5873,4,
5874,4,
5875,4,
5876,3,
5877,5,
5878,4,
5879,3,
5880,1,
5881,4,
5882,4,
5883,3,
5884,5,
5885,4,
5886,3,
5887,4,
5888,3,
5889,4,
5890,3,
5891,4,
5892,4,
5893,4,
5894,4,
5895,5,
5896,5,
5897,4,
5898,4,
5899,3,
5900,4,
5901,4,
5902,4,
5903,5,
5904,4,
5905,4,
5906,4,
5907,4,
5908,4,
5909,4,
5910,3,
5911,4,
5912,4,
5913,4,
5914,4,
5915,3,
5916,3,
5917,4,
5918,4,
5919,4,
5920,4,
5921,3,
5922,4,
5923,4,
5924,4,
5925,4,
5926,4,
5927,5,
5928,4,
5929,5,
5930,3,
5931,3,
5932,4,
5933,3,
5934,4,
5935,3,
5936,4,
5937,3,
5938,4,
5939,4,
5940,3,
5941,3,
5942,4,
5943,4,
5944,4,
5945,4,
5946,4,
5947,1,
5948,3,
5949,4,
5950,5,
5951,3,
5952,5,
5953,4,
5954,4,
5955,4,
5956,4,
5957,5,
5958,4,
5959,4,
5960,4,
5961,1,
5962,3,
5963,4,
5964,3,
5965,3,
5966,4,
5967,4,
5968,5,
5969,4,
5970,3,
5971,3,
5972,4,
5973,5,
5974,3,
5975,3,
5976,5,
5977,5,
5978,4,
5979,4,
5980,4,
5981,4,
5982,3,
5983,4,
5984,3,
5985,5,
5986,4,
5987,4,
5988,4,
5989,4,
5990,4,
5991,5,
5992,3,
5993,4,
5994,4,
5995,4,
5996,4,
5997,3,
5998,4,
5999,3,
6000,4,
6001,4,
6002,4,
6003,4,
6004,4,
6005,4,
6006,4,
6007,4,
6008,3,
6009,5,
6010,4,
6011,3,
6012,4,
6013,4,
6014,3,
6015,3,
6016,4,
6017,3,
6018,4,
6019,3,
6020,3,
6021,4,
6022,4,
6023,4,
6024,4,
6025,4,
6026,4,
6027,4,
6028,1,
6029,4,
6030,3,
6031,3,
6032,4,
6033,4,
6034,5,
6035,4,
6036,4,
6037,4,
6038,3,
6039,4,
6040,4,
6041,2,
6042,3,
6043,4,
6044,4,
6045,4,
6046,5,
6047,3,
6048,3,
6049,3,
6050,4,
6051,4,
6052,3,
6053,4,
6054,3,
6055,4,
6056,5,
6057,4,
6058,5,
6059,4,
6060,4,
6061,4,
6062,4,
6063,4,
6064,4,
6065,2,
6066,3,
6067,4,
6068,3,
6069,3,
6070,4,
6071,4,
6072,4,
6073,4,
6074,5,
6075,4,
6076,3,
6077,5,
6078,4,
6079,4,
6080,4,
6081,4,
6082,4,
6083,5,
6084,4,
6085,4,
6086,5,
6087,4,
6088,3,
6089,3,
6090,4,
6091,4,
6092,4,
6093,5,
6094,4,
6095,4,
6096,4,
6097,4,
6098,4,
6099,4,
6100,4,
6101,4,
6102,3,
6103,4,
6104,3,
6105,4,
6106,5,
6107,4,
6108,4,
6109,3,
6110,4,
6111,4,
6112,3,
6113,4,
6114,1,
6115,2,
6116,3,
6117,4,
6118,4,
6119,3,
6120,3,
6121,4,
6122,5,
6123,4,
6124,4,
6125,4,
6126,4,
6127,3,
6128,4,
6129,4,
6130,5,
6131,4,
6132,4,
6133,4,
6134,4,
6135,4,
6136,4,
6137,4,
6138,4,
6139,4,
6140,4,
6141,4,
6142,4,
6143,4,
6144,4,
6145,4,
6146,4,
6147,5,
6148,4,
6149,4,
6150,4,
6151,3,
6152,3,
6153,3,
6154,4,
6155,4,
6156,4,
6157,4,
6158,4,
6159,3,
6160,4,
6161,3,
6162,4,
6163,4,
6164,4,
6165,3,
6166,3,
6167,4,
6168,5,
6169,3,
6170,5,
6171,4,
6172,3,
6173,4,
6174,5,
6175,4,
6176,3,
6177,4,
6178,4,
6179,4,
6180,3,
6181,4,
6182,4,
6183,4,
6184,4,
6185,4,
6186,4,
6187,3,
6188,3,
6189,4,
6190,3,
6191,4,
6192,1,
6193,4,
6194,4,
6195,4,
6196,4,
6197,4,
6198,4,
6199,3,
6200,4,
6201,4,
6202,4,
6203,4,
6204,4,
6205,4,
6206,5,
6207,3,
6208,4,
6209,4,
6210,5,
6211,4,
6212,4,
6213,4,
6214,4,
6215,3,
6216,4,
6217,4,
6218,4,
6219,3,
6220,4,
6221,4,
6222,4,
6223,4,
6224,4,
6225,4,
6226,3,
6227,3,
6228,4,
6229,4,
6230,4,
6231,4,
6232,4,
6233,4,
6234,4,
6235,4,
6236,3,
6237,3,
6238,4,
6239,4,
6240,4,
6241,4,
6242,3,
6243,3,
6244,4,
6245,4,
6246,3,
6247,3,
6248,3,
6249,1,
6250,4,
6251,4,
6252,5,
6253,3,
6254,4,
6255,3,
6256,3,
6257,4,
6258,4,
6259,3,
6260,4,
6261,4,
6262,5,
6263,4,
6264,4,
6265,3,
6266,4,
6267,3,
6268,3,
6269,4,
6270,4,
6271,4,
6272,4,
6273,1,
6274,3,
6275,3,
6276,4,
6277,5,
6278,3,
6279,3,
6280,4,
6281,3,
6282,4,
6283,4,
6284,2,
6285,4,
6286,4,
6287,4,
6288,5,
6289,4,
6290,4,
6291,5,
6292,4,
6293,5,
6294,4,
6295,4,
6296,3,
6297,3,
6298,3,
6299,4,
6300,4,
6301,3,
6302,4,
6303,4,
6304,4,
6305,3,
6306,4,
6307,5,
6308,4,
6309,4,
6310,1,
6311,4,
6312,4,
6313,3,
6314,4,
6315,4,
6316,4,
6317,3,
6318,4,
6319,4,
6320,5,
6321,4,
6322,4,
6323,5,
6324,3,
6325,4,
6326,3,
6327,3,
6328,5,
6329,4,
6330,1,
6331,4,
6332,3,
6333,3,
6334,3,
6335,4,
6336,4,
6337,4,
6338,3,
6339,4,
6340,5,
6341,4,
6342,4,
6343,5,
6344,5,
6345,4,
6346,4,
6347,4,
6348,4,
6349,4,
6350,3,
6351,4,
6352,4,
6353,4,
6354,4,
6355,4,
6356,3,
6357,4,
6358,4,
6359,4,
6360,3,
6361,2,
6362,4,
6363,4,
6364,4,
6365,3,
6366,3,
6367,4,
6368,3,
6369,1,
6370,4,
6371,4,
6372,4,
6373,4,
6374,4,
6375,4,
6376,1,
6377,4,
6378,3,
6379,4,
6380,4,
6381,4,
6382,4,
6383,5,
6384,4,
6385,4,
6386,3,
6387,3,
6388,4,
6389,3,
6390,4,
6391,4,
6392,3,
6393,4,
6394,3,
6395,3,
6396,3,
6397,3,
6398,3,
6399,4,
6400,4,
6401,4,
6402,4,
6403,3,
6404,4,
6405,3,
6406,4,
6407,4,
6408,3,
6409,4,
6410,3,
6411,5,
6412,5,
6413,3,
6414,4,
6415,4,
6416,4,
6417,4,
6418,4,
6419,4,
6420,4,
6421,4,
6422,4,
6423,3,
6424,4,
6425,3,
6426,5,
6427,1,
6428,5,
6429,4,
6430,4,
6431,4,
6432,5,
6433,4,
6434,4,
6435,4,
6436,4,
6437,4,
6438,4,
6439,4,
6440,4,
6441,4,
6442,3,
6443,3,
6444,4,
6445,4,
6446,4,
6447,5,
6448,4,
6449,4,
6450,4,
6451,5,
6452,2,
6453,4,
6454,4,
6455,4,
6456,4,
6457,4,
6458,4,
6459,3,
6460,4,
6461,3,
6462,4,
6463,4,
6464,5,
6465,4,
6466,3,
6467,4,
6468,4,
6469,4,
6470,4,
6471,4,
6472,4,
6473,3,
6474,4,
6475,4,
6476,4,
6477,4,
6478,1,
6479,5,
6480,4,
6481,4,
6482,3,
6483,3,
6484,1,
6485,4,
6486,3,
6487,4,
6488,3,
6489,4,
6490,4,
6491,3,
6492,3,
6493,4,
6494,3,
6495,3,
6496,4,
6497,5,
6498,4,
6499,3,
6500,4,
6501,4,
6502,4,
6503,4,
6504,4,
6505,4,
6506,4,
6507,4,
6508,4,
6509,4,
6510,4,
6511,4,
6512,1,
6513,4,
6514,4,
6515,2,
6516,5,
6517,5,
6518,1,
6519,5,
6520,3,
6521,5,
6522,4,
6523,3,
6524,4,
6525,4,
6526,4,
6527,5,
6528,2,
6529,4,
6530,4,
6531,4,
6532,3,
6533,3,
6534,4,
6535,4,
6536,3,
6537,4,
6538,3,
6539,5,
6540,4,
6541,4,
6542,3,
6543,4,
6544,5,
6545,1,
6546,5,
6547,4,
6548,4,
6549,3,
6550,4,
6551,4,
6552,4,
6553,4,
6554,3,
6555,4,
6556,3,
6557,3,
6558,3,
6559,4,
6560,4,
6561,5,
6562,4,
6563,3,
6564,4,
6565,1,
6566,3,
6567,3,
6568,3,
6569,4,
6570,4,
6571,3,
6572,4,
6573,5,
6574,5,
6575,3,
6576,3,
6577,4,
6578,4,
6579,4,
6580,3,
6581,4,
6582,4,
6583,4,
6584,4,
6585,3,
6586,4,
6587,4,
6588,4,
6589,4,
6590,4,
6591,4,
6592,4,
6593,4,
6594,3,
6595,4,
6596,3,
6597,2,
6598,4,
6599,3,
6600,4,
6601,4,
6602,3,
6603,4,
6604,3,
6605,4,
6606,4,
6607,3,
6608,4,
6609,4,
6610,3,
6611,4,
6612,4,
6613,4,
6614,3,
6615,3,
6616,3,
6617,3,
6618,3,
6619,4,
6620,5,
6621,4,
6622,4,
6623,5,
6624,3,
6625,4,
6626,3,
6627,4,
6628,2,
6629,4,
6630,3,
6631,4,
6632,4,
6633,4,
6634,5,
6635,3,
6636,3,
6637,1,
6638,4,
6639,3,
6640,4,
6641,4,
6642,4,
6643,4,
6644,4,
6645,4,
6646,4,
6647,5,
6648,4,
6649,4,
6650,4,
6651,4,
6652,4,
6653,4,
6654,5,
6655,4,
6656,1,
6657,3,
6658,2,
6659,1,
6660,4,
6661,4,
6662,5,
6663,4,
6664,4,
6665,4,
6666,3,
6667,4,
6668,4,
6669,3,
6670,4,
6671,4,
6672,4,
6673,4,
6674,5,
6675,3,
6676,4,
6677,1,
6678,4,
6679,4,
6680,4,
6681,3,
6682,3,
6683,1,
6684,4,
6685,5,
6686,4,
6687,3,
6688,3,
6689,4,
6690,3,
6691,5,
6692,4,
6693,4,
6694,4,
6695,3,
6696,5,
6697,4,
6698,4,
6699,4,
6700,4,
6701,4,
6702,3,
6703,4,
6704,3,
6705,4,
6706,2,
6707,4,
6708,4,
6709,3,
6710,3,
6711,5,
6712,4,
6713,4,
6714,4,
6715,5,
6716,4,
6717,3,
6718,4,
6719,4,
6720,4,
6721,3,
6722,5,
6723,4,
6724,4,
6725,4,
6726,3,
6727,4,
6728,4,
6729,5,
6730,4,
6731,4,
6732,3,
6733,4,
6734,4,
6735,2,
6736,3,
6737,3,
6738,4,
6739,4,
6740,4,
6741,4,
6742,4,
6743,4,
6744,4,
6745,4,
6746,4,
6747,3,
6748,4,
6749,3,
6750,5,
6751,3,
6752,4,
6753,4,
6754,3,
6755,4,
6756,4,
6757,4,
6758,4,
6759,1,
6760,4,
6761,5,
6762,4,
6763,4,
6764,3,
6765,4,
6766,4,
6767,4,
6768,3,
6769,3,
6770,4,
6771,1,
6772,3,
6773,4,
6774,4,
6775,4,
6776,4,
6777,4,
6778,4,
6779,4,
6780,3,
6781,4,
6782,4,
6783,4,
6784,4,
6785,3,
6786,4,
6787,4,
6788,4,
6789,3,
6790,4,
6791,5,
6792,4,
6793,3,
6794,1,
6795,4,
6796,3,
6797,3,
6798,5,
6799,4,
6800,5,
6801,4,
6802,4,
6803,4,
6804,4,
6805,3,
6806,3,
6807,4,
6808,4,
6809,4,
6810,5,
6811,4,
6812,4,
6813,3,
6814,4,
6815,1,
6816,1,
6817,4,
6818,4,
6819,3,
6820,3,
6821,3,
6822,3,
6823,3,
6824,1,
6825,4,
6826,3,
6827,4,
6828,4,
6829,4,
6830,3,
6831,4,
6832,3,
6833,4,
6834,3,
6835,4,
6836,4,
6837,4,
6838,1,
6839,4,
6840,3,
6841,4,
6842,3,
6843,3,
6844,4,
6845,4,
6846,4,
6847,4,
6848,4,
6849,5,
6850,3,
6851,3,
6852,4,
6853,5,
6854,1,
6855,4,
6856,3,
6857,4,
6858,5,
6859,4,
6860,4,
6861,4,
6862,5,
6863,4,
6864,4,
6865,4,
6866,3,
6867,4,
6868,4,
6869,4,
6870,1,
6871,4,
6872,4,
6873,3,
6874,4,
6875,4,
6876,4,
6877,4,
6878,3,
6879,1,
6880,4,
6881,5,
6882,1,
6883,4,
6884,3,
6885,3,
6886,4,
6887,3,
6888,3,
6889,4,
6890,4,
6891,4,
6892,3,
6893,5,
6894,5,
6895,4,
6896,4,
6897,4,
6898,3,
6899,3,
6900,5,
6901,3,
6902,4,
6903,3,
6904,4,
6905,4,
6906,1,
6907,4,
6908,4,
6909,4,
6910,4,
6911,3,
6912,2,
6913,4,
6914,4,
6915,3,
6916,3,
6917,4,
6918,5,
6919,4,
6920,3,
6921,2,
6922,4,
6923,3,
6924,4,
6925,3,
6926,3,
6927,3,
6928,4,
6929,4,
6930,4,
6931,4,
6932,4,
6933,4,
6934,5,
6935,4,
6936,3,
6937,4,
6938,5,
6939,4,
6940,3,
6941,3,
6942,3,
6943,3,
6944,5,
6945,3,
6946,4,
6947,4,
6948,3,
6949,4,
6950,5,
6951,4,
6952,4,
6953,4,
6954,4,
6955,4,
6956,4,
6957,5,
6958,4,
6959,5,
6960,3,
6961,3,
6962,4,
6963,3,
6964,4,
6965,4,
6966,4,
6967,4,
6968,4,
6969,3,
6970,4,
6971,4,
6972,4,
6973,4,
6974,4,
6975,4,
6976,4,
6977,3,
6978,4,
6979,4,
6980,4,
6981,3,
6982,4,
6983,4,
6984,4,
6985,4,
6986,5,
6987,3,
6988,5,
6989,3,
6990,3,
6991,3,
6992,4,
6993,3,
6994,5,
6995,3,
6996,4,
6997,4,
6998,4,
6999,4,
7000,4,
7001,5,
7002,3,
7003,3,
7004,4,
7005,4,
7006,4,
7007,4,
7008,4,
7009,4,
7010,4,
7011,4,
7012,4,
7013,3,
7014,4,
7015,4,
7016,4,
7017,4,
7018,4,
7019,4,
7020,1,
7021,4,
7022,4,
7023,4,
7024,4,
7025,5,
7026,3,
7027,3,
7028,4,
7029,4,
7030,4,
7031,3,
7032,4,
7033,4,
7034,2,
7035,4,
7036,4,
7037,4,
7038,3,
7039,4,
7040,3,
7041,3,
7042,4,
7043,4,
7044,4,
7045,4,
7046,4,
7047,5,
7048,4,
7049,3,
7050,4,
7051,3,
7052,4,
7053,5,
7054,4,
7055,3,
7056,4,
7057,4,
7058,4,
7059,3,
7060,4,
7061,4,
7062,1,
7063,4,
7064,3,
7065,3,
7066,4,
7067,1,
7068,4,
7069,4,
7070,5,
7071,4,
7072,1,
7073,4,
7074,5,
7075,3,
7076,5,
7077,3,
7078,4,
7079,4,
7080,3,
7081,3,
7082,4,
7083,4,
7084,4,
7085,4,
7086,4,
7087,5,
7088,4,
7089,4,
7090,4,
7091,4,
7092,4,
7093,5,
7094,4,
7095,3,
7096,5,
7097,3,
7098,5,
7099,3,
7100,1,
7101,4,
7102,4,
7103,4,
7104,4,
7105,4,
7106,3,
7107,4,
7108,3,
7109,4,
7110,4,
7111,4,
7112,3,
7113,4,
7114,5,
7115,4,
7116,3,
7117,4,
7118,5,
7119,3,
7120,5,
7121,3,
7122,4,
7123,4,
7124,1,
7125,3,
7126,4,
7127,4,
7128,5,
7129,4,
7130,4,
7131,3,
7132,3,
7133,4,
7134,3,
7135,3,
7136,4,
7137,4,
7138,3,
7139,5,
7140,3,
7141,4,
7142,3,
7143,3,
7144,5,
7145,3,
7146,5,
7147,4,
7148,3,
7149,3,
7150,3,
7151,4,
7152,4,
7153,4,
7154,4,
7155,4,
7156,5,
7157,4,
7158,4,
7159,4,
7160,4,
7161,4,
7162,4,
7163,4,
7164,4,
7165,3,
7166,4,
7167,4,
7168,3,
7169,4,
7170,4,
7171,3,
7172,4,
7173,4,
7174,4,
7175,5,
7176,3,
7177,3,
7178,4,
7179,4,
7180,4,
7181,4,
7182,4,
7183,4,
7184,4,
7185,4,
7186,4,
7187,4,
7188,4,
7189,4,
7190,3,
7191,3,
7192,4,
7193,4,
7194,4,
7195,4,
7196,4,
7197,5,
7198,3,
7199,3,
7200,3,
7201,5,
7202,3,
7203,3,
7204,4,
7205,4,
7206,4,
7207,3,
7208,3,
7209,3,
7210,4,
7211,4,
7212,4,
7213,4,
7214,5,
7215,4,
7216,4,
7217,3,
7218,4,
7219,4,
7220,4,
7221,4,
7222,4,
7223,4,
7224,4,
7225,4,
7226,4,
7227,4,
7228,4,
7229,4,
7230,5,
7231,3,
7232,4,
7233,4,
7234,5,
7235,4,
7236,4,
7237,3,
7238,4,
7239,3,
7240,4,
7241,4,
7242,4,
7243,4,
7244,3,
7245,4,
7246,3,
7247,4,
7248,3,
7249,5,
7250,4,
7251,4,
7252,5,
7253,4,
7254,4,
7255,3,
7256,3,
7257,3,
7258,4,
7259,1,
7260,2,
7261,5,
7262,4,
7263,3,
7264,4,
7265,4,
7266,5,
7267,4,
7268,3,
7269,4,
7270,1,
7271,2,
7272,4,
7273,4,
7274,4,
7275,4,
7276,4,
7277,4,
7278,4,
7279,4,
7280,4,
7281,4,
7282,4,
7283,4,
7284,2,
7285,3,
7286,3,
7287,4,
7288,4,
7289,4,
7290,4,
7291,5,
7292,4,
7293,4,
7294,4,
7295,4,
7296,3,
7297,3,
7298,3,
7299,4,
7300,3,
7301,5,
7302,5,
7303,4,
7304,4,
7305,4,
7306,1,
7307,4,
7308,4,
7309,5,
7310,4,
7311,3,
7312,4,
7313,4,
7314,3,
7315,4,
7316,4,
7317,5,
7318,4,
7319,4,
7320,4,
7321,4,
7322,3,
7323,4,
7324,3,
7325,5,
7326,3,
7327,4,
7328,4,
7329,4,
7330,1,
7331,4,
7332,5,
7333,3,
7334,4,
7335,3,
7336,4,
7337,4,
7338,5,
7339,3,
7340,4,
7341,3,
7342,3,
7343,4,
7344,1,
7345,5,
7346,3,
7347,4,
7348,3,
7349,3,
7350,3,
7351,3,
7352,4,
7353,3,
7354,4,
7355,4,
7356,4,
7357,4,
7358,4,
7359,3,
7360,5,
7361,4,
7362,4,
7363,4,
7364,5,
7365,4,
7366,3,
7367,4,
7368,4,
7369,4,
7370,4,
7371,4,
7372,4,
7373,4,
7374,4,
7375,3,
7376,3,
7377,3,
7378,3,
7379,4,
7380,4,
7381,4,
7382,4,
7383,4,
7384,4,
7385,4,
7386,4,
7387,3,
7388,3,
7389,4,
7390,4,
7391,4,
7392,4,
7393,4,
7394,4,
7395,4,
7396,4,
7397,4,
7398,4,
7399,1,
7400,1,
7401,3,
7402,3,
7403,4,
7404,4,
7405,3,
7406,4,
7407,3,
7408,4,
7409,4,
7410,4,
7411,4,
7412,2,
7413,4,
7414,3,
7415,1,
7416,3,
7417,5,
7418,4,
7419,2,
7420,4,
7421,4,
7422,4,
7423,5,
7424,4,
7425,4,
7426,4,
7427,5,
7428,4,
7429,4,
7430,4,
7431,3,
7432,4,
7433,3,
7434,4,
7435,3,
7436,3,
7437,4,
7438,4,
7439,3,
7440,4,
7441,3,
7442,4,
7443,4,
7444,5,
7445,3,
7446,4,
7447,4,
7448,4,
7449,4,
7450,3,
7451,3,
7452,3,
7453,3,
7454,4,
7455,4,
7456,4,
7457,3,
7458,3,
7459,4,
7460,5,
7461,3,
7462,3,
7463,3,
7464,3,
7465,4,
7466,4,
7467,4,
7468,4,
7469,4,
7470,4,
7471,3,
7472,3,
7473,3,
7474,5,
7475,4,
7476,3,
7477,4,
7478,3,
7479,4,
7480,4,
7481,3,
7482,4,
7483,4,
7484,4,
7485,4,
7486,4,
7487,3,
7488,1,
7489,4,
7490,2,
7491,4,
7492,4,
7493,3,
7494,3,
7495,3,
7496,4,
7497,4,
7498,5,
7499,5,
7500,4,
7501,3,
7502,4,
7503,4,
7504,4,
7505,3,
7506,4,
7507,4,
7508,4,
7509,4,
7510,4,
7511,4,
7512,4,
7513,3,
7514,3,
7515,4,
7516,4,
7517,4,
7518,3,
7519,4,
7520,3,
7521,4,
7522,4,
7523,3,
7524,4,
7525,5,
7526,1,
7527,1,
7528,4,
7529,3,
7530,4,
7531,3,
7532,4,
7533,3,
7534,3,
7535,4,
7536,3,
7537,3,
7538,5,
7539,4,
7540,3,
7541,5,
7542,4,
7543,4,
7544,3,
7545,4,
7546,4,
7547,3,
7548,3,
7549,3,
7550,4,
7551,3,
7552,4,
7553,4,
7554,4,
7555,4,
7556,4,
7557,3,
7558,4,
7559,4,
7560,4,
7561,4,
7562,4,
7563,4,
7564,3,
7565,4,
7566,4,
7567,5,
7568,4,
7569,3,
7570,4,
7571,3,
7572,4,
7573,4,
7574,5,
7575,4,
7576,4,
7577,4,
7578,4,
7579,4,
7580,4,
7581,4,
7582,4,
7583,4,
7584,4,
7585,3,
7586,3,
7587,5,
7588,4,
7589,4,
7590,3,
7591,5,
7592,4,
7593,4,
7594,1,
7595,3,
7596,3,
7597,5,
7598,4,
7599,4,
7600,5,
7601,4,
7602,3,
7603,5,
7604,4,
7605,4,
7606,4,
7607,3,
7608,4,
7609,5,
7610,4,
