Id,rating
2998,4
2999,4
3000,4
3001,4
3002,4
3003,4
3004,4
3005,4
3006,4
3007,4
3008,4
3009,4
3010,4
3011,4
3012,5
3013,4
3014,4
3015,4
3016,4
3017,4
3018,4
3019,4
3020,4
3021,4
3022,5
3023,4
3024,4
3025,4
3026,3
3027,3
3028,1
3029,4
3030,3
3031,4
3032,4
3033,5
3034,2
3035,3
3036,4
3037,3
3038,4
3039,1
3040,5
3041,3
3042,4
3043,4
3044,4
3045,5
3046,4
3047,4
3048,3
3049,4
3050,4
3051,5
3052,4
3053,5
3054,5
3055,1
3056,4
3057,4
3058,4
3059,3
3060,4
3061,4
3062,5
3063,4
3064,4
3065,5
3066,4
3067,3
3068,4
3069,4
3070,4
3071,4
3072,3
3073,4
3074,4
3075,3
3076,4
3077,3
3078,4
3079,1
3080,3
3081,4
3082,4
3083,2
3084,5
3085,4
3086,1
3087,5
3088,3
3089,4
3090,4
3091,5
3092,4
3093,4
3094,4
3095,3
3096,5
3097,5
3098,1
3099,3
3100,4
3101,5
3102,4
3103,3
3104,4
3105,4
3106,4
3107,4
3108,5
3109,4
3110,3
3111,3
3112,4
3113,4
3114,5
3115,1
3116,3
3117,3
3118,4
3119,3
3120,5
3121,5
3122,5
3123,4
3124,4
3125,5
3126,3
3127,4
3128,2
3129,4
3130,4
3131,4
3132,2
3133,4
3134,4
3135,4
3136,3
3137,3
3138,3
3139,4
3140,1
3141,4
3142,3
3143,4
3144,3
3145,5
3146,4
3147,5
3148,5
3149,5
3150,5
3151,4
3152,5
3153,4
3154,4
3155,4
3156,4
3157,4
3158,5
3159,4
3160,4
3161,3
3162,3
3163,5
3164,4
3165,5
3166,4
3167,5
3168,5
3169,3
3170,5
3171,3
3172,4
3173,4
3174,4
3175,4
3176,3
3177,5
3178,5
3179,4
3180,5
3181,4
3182,4
3183,4
3184,4
3185,5
3186,3
3187,4
3188,3
3189,4
3190,4
3191,4
3192,3
3193,3
3194,4
3195,3
3196,5
3197,4
3198,2
3199,4
3200,4
3201,3
3202,4
3203,4
3204,4
3205,4
3206,5
3207,5
3208,4
3209,4
3210,5
3211,3
3212,5
3213,4
3214,3
3215,5
3216,4
3217,4
3218,5
3219,4
3220,4
3221,4
3222,5
3223,4
3224,5
3225,4
3226,4
3227,1
3228,4
3229,3
3230,4
3231,4
3232,3
3233,4
3234,3
3235,5
3236,3
3237,4
3238,4
3239,5
3240,1
3241,1
3242,5
3243,5
3244,4
3245,4
3246,3
3247,3
3248,3
3249,4
3250,4
3251,5
3252,4
3253,4
3254,4
3255,4
3256,3
3257,3
3258,4
3259,3
3260,4
3261,5
3262,5
3263,5
3264,1
3265,4
3266,3
3267,4
3268,3
3269,4
3270,5
3271,3
3272,4
3273,4
3274,4
3275,5
3276,4
3277,4
3278,4
3279,1
3280,3
3281,4
3282,4
3283,5
3284,4
3285,4
3286,4
3287,5
3288,4
3289,4
3290,1
3291,4
3292,4
3293,3
3294,3
3295,4
3296,4
3297,5
3298,5
3299,4
3300,4
3301,4
3302,4
3303,3
3304,4
3305,1
3306,4
3307,3
3308,4
3309,4
3310,4
3311,4
3312,4
3313,4
3314,4
3315,4
3316,4
3317,5
3318,4
3319,4
3320,4
3321,4
3322,4
3323,4
3324,4
3325,4
3326,3
3327,4
3328,5
3329,4
3330,4
3331,4
3332,5
3333,4
3334,5
3335,3
3336,5
3337,5
3338,3
3339,4
3340,4
3341,4
3342,4
3343,5
3344,4
3345,4
3346,4
3347,4
3348,1
3349,4
3350,5
3351,4
3352,5
3353,3
3354,3
3355,3
3356,4
3357,4
3358,4
3359,3
3360,3
3361,5
3362,3
3363,3
3364,5
3365,4
3366,4
3367,4
3368,4
3369,3
3370,4
3371,4
3372,4
3373,4
3374,5
3375,3
3376,5
3377,4
3378,3
3379,4
3380,5
3381,4
3382,3
3383,3
3384,4
3385,3
3386,4
3387,3
3388,4
3389,4
3390,1
3391,5
3392,4
3393,3
3394,4
3395,4
3396,4
3397,5
3398,2
3399,4
3400,4
3401,1
3402,4
3403,5
3404,3
3405,4
3406,3
3407,4
3408,4
3409,3
3410,4
3411,3
3412,5
3413,4
3414,4
3415,5
3416,4
3417,4
3418,3
3419,3
3420,5
3421,4
3422,5
3423,4
3424,4
3425,4
3426,4
3427,5
3428,3
3429,4
3430,5
3431,4
3432,4
3433,5
3434,3
3435,3
3436,4
3437,4
3438,4
3439,4
3440,4
3441,4
3442,4
3443,4
3444,3
3445,4
3446,4
3447,3
3448,4
3449,4
3450,4
3451,4
3452,3
3453,1
3454,3
3455,3
3456,5
3457,4
3458,4
3459,4
3460,4
3461,5
3462,4
3463,4
3464,4
3465,4
3466,3
3467,4
3468,4
3469,3
3470,4
3471,4
3472,5
3473,4
3474,4
3475,4
3476,4
3477,4
3478,4
3479,4
3480,4
3481,3
3482,3
3483,4
3484,3
3485,4
3486,3
3487,4
3488,3
3489,3
3490,4
3491,4
3492,4
3493,4
3494,3
3495,4
3496,3
3497,5
3498,3
3499,5
3500,4
3501,5
3502,1
3503,4
3504,1
3505,1
3506,4
3507,3
3508,4
3509,5
3510,5
3511,3
3512,3
3513,4
3514,3
3515,3
3516,4
3517,3
3518,4
3519,4
3520,4
3521,3
3522,5
3523,4
3524,4
3525,4
3526,4
3527,4
3528,3
3529,4
3530,3
3531,5
3532,4
3533,5
3534,5
3535,4
3536,5
3537,4
3538,4
3539,5
3540,3
3541,4
3542,4
3543,4
3544,4
3545,4
3546,5
3547,3
3548,3
3549,4
3550,5
3551,5
3552,4
3553,4
3554,4
3555,4
3556,4
3557,4
3558,5
3559,4
3560,4
3561,3
3562,3
3563,4
3564,4
3565,5
3566,5
3567,4
3568,3
3569,4
3570,5
3571,4
3572,4
3573,3
3574,5
3575,5
3576,4
3577,4
3578,4
3579,4
3580,3
3581,4
3582,4
3583,3
3584,4
3585,4
3586,3
3587,4
3588,3
3589,4
3590,5
3591,3
3592,3
3593,5
3594,4
3595,5
3596,5
3597,5
3598,4
3599,4
3600,4
3601,3
3602,4
3603,5
3604,3
3605,5
3606,4
3607,4
3608,4
3609,3
3610,4
3611,5
3612,4
3613,5
3614,4
3615,4
3616,4
3617,4
3618,5
3619,4
3620,4
3621,5
3622,4
3623,4
3624,3
3625,4
3626,4
3627,2
3628,3
3629,5
3630,4
3631,4
3632,2
3633,4
3634,4
3635,5
3636,3
3637,4
3638,5
3639,1
3640,1
3641,4
3642,4
3643,4
3644,4
3645,4
3646,4
3647,4
3648,1
3649,3
3650,5
3651,3
3652,4
3653,4
3654,4
3655,4
3656,4
3657,5
3658,4
3659,4
3660,4
3661,4
3662,4
3663,4
3664,3
3665,4
3666,4
3667,5
3668,5
3669,4
3670,3
3671,3
3672,4
3673,5
3674,4
3675,4
3676,3
3677,3
3678,4
3679,4
3680,3
3681,4
3682,2
3683,4
3684,3
3685,4
3686,4
3687,4
3688,4
3689,4
3690,5
3691,3
3692,4
3693,3
3694,4
3695,3
3696,1
3697,5
3698,5
3699,1
3700,4
3701,3
3702,4
3703,3
3704,5
3705,4
3706,4
3707,4
3708,5
3709,4
3710,5
3711,5
3712,4
3713,5
3714,4
3715,4
3716,4
3717,5
3718,5
3719,4
3720,3
3721,4
3722,4
3723,3
3724,4
3725,4
3726,4
3727,4
3728,4
3729,4
3730,4
3731,4
3732,4
3733,4
3734,3
3735,3
3736,3
3737,4
3738,4
3739,4
3740,4
3741,5
3742,4
3743,4
3744,3
3745,3
3746,3
3747,4
3748,4
3749,4
3750,4
3751,4
3752,4
3753,3
3754,4
3755,4
3756,3
3757,3
3758,4
3759,3
3760,3
3761,4
3762,4
3763,4
3764,3
3765,5
3766,4
3767,4
3768,4
3769,4
3770,4
3771,4
3772,3
3773,4
3774,3
3775,5
3776,3
3777,3
3778,4
3779,5
3780,4
3781,5
3782,4
3783,4
3784,4
3785,2
3786,4
3787,3
3788,4
3789,3
3790,4
3791,4
3792,4
3793,4
3794,3
3795,5
3796,4
3797,4
3798,5
3799,3
3800,3
3801,4
3802,3
3803,4
3804,4
3805,4
3806,4
3807,4
3808,5
3809,4
3810,4
3811,4
3812,5
3813,2
3814,4
3815,5
3816,4
3817,4
3818,5
3819,4
3820,3
3821,4
3822,5
3823,3
3824,5
3825,4
3826,4
3827,3
3828,4
3829,4
3830,3
3831,4
3832,5
3833,1
3834,3
3835,5
3836,4
3837,4
3838,4
3839,4
3840,4
3841,3
3842,5
3843,4
3844,4
3845,4
3846,3
3847,1
3848,4
3849,5
3850,4
3851,4
3852,3
3853,4
3854,4
3855,5
3856,4
3857,4
3858,3
3859,4
3860,4
3861,3
3862,4
3863,5
3864,4
3865,5
3866,4
3867,4
3868,5
3869,4
3870,4
3871,4
3872,5
3873,3
3874,3
3875,5
3876,4
3877,4
3878,3
3879,3
3880,4
3881,4
3882,4
3883,3
3884,4
3885,3
3886,4
3887,4
3888,3
3889,4
3890,5
3891,1
3892,1
3893,1
3894,4
3895,4
3896,3
3897,5
3898,3
3899,5
3900,4
3901,1
3902,4
3903,4
3904,3
3905,4
3906,4
3907,4
3908,5
3909,3
3910,4
3911,4
3912,2
3913,5
3914,5
3915,5
3916,4
3917,4
3918,2
3919,1
3920,4
3921,3
3922,4
3923,4
3924,3
3925,4
3926,4
3927,4
3928,1
3929,4
3930,4
3931,4
3932,4
3933,3
3934,4
3935,2
3936,3
3937,3
3938,4
3939,4
3940,4
3941,4
3942,4
3943,4
3944,4
3945,4
3946,4
3947,4
3948,3
3949,4
3950,4
3951,5
3952,3
3953,5
3954,4
3955,3
3956,3
3957,4
3958,5
3959,4
3960,3
3961,4
3962,3
3963,3
3964,4
3965,4
3966,5
3967,5
3968,4
3969,3
3970,3
3971,5
3972,5
3973,4
3974,5
3975,5
3976,4
3977,5
3978,5
3979,4
3980,5
3981,4
3982,4
3983,5
3984,4
3985,5
3986,4
3987,3
3988,4
3989,3
3990,3
3991,4
3992,5
3993,4
3994,5
3995,4
3996,5
3997,3
3998,4
3999,4
4000,4
4001,4
4002,4
4003,3
4004,3
4005,3
4006,4
4007,5
4008,4
4009,4
4010,4
4011,4
4012,5
4013,3
4014,4
4015,4
4016,3
4017,3
4018,3
4019,4
4020,4
4021,5
4022,3
4023,4
4024,3
4025,4
4026,3
4027,4
4028,3
4029,4
4030,3
4031,3
4032,4
4033,4
4034,4
4035,4
4036,4
4037,3
4038,4
4039,5
4040,5
4041,4
4042,4
4043,3
4044,2
4045,4
4046,4
4047,3
4048,4
4049,3
4050,4
4051,5
4052,3
4053,4
4054,2
4055,5
4056,4
4057,4
4058,4
4059,3
4060,5
4061,5
4062,4
4063,3
4064,4
4065,4
4066,4
4067,4
4068,4
4069,4
4070,4
4071,5
4072,4
4073,4
4074,4
4075,4
4076,5
4077,5
4078,3
4079,4
4080,4
4081,4
4082,4
4083,4
4084,4
4085,4
4086,4
4087,4
4088,3
4089,3
4090,5
4091,5
4092,3
4093,4
4094,3
4095,4
4096,3
4097,4
4098,4
4099,4
4100,4
4101,4
4102,4
4103,3
4104,4
4105,4
4106,4
4107,1
4108,1
4109,4
4110,1
4111,4
4112,4
4113,4
4114,4
4115,4
4116,4
4117,4
4118,4
4119,4
4120,4
4121,4
4122,3
4123,4
4124,4
4125,4
4126,3
4127,1
4128,3
4129,2
4130,5
4131,4
4132,3
4133,3
4134,4
4135,4
4136,4
4137,4
4138,4
4139,1
4140,1
4141,2
4142,3
4143,5
4144,5
4145,3
4146,3
4147,4
4148,5
4149,4
4150,3
4151,3
4152,4
4153,4
4154,4
4155,3
4156,4
4157,4
4158,4
4159,5
4160,4
4161,4
4162,2
4163,4
4164,4
4165,5
4166,4
4167,5
4168,5
4169,1
4170,4
4171,4
4172,5
4173,4
4174,4
4175,1
4176,4
4177,4
4178,3
4179,4
4180,4
4181,4
4182,5
4183,3
4184,4
4185,2
4186,3
4187,4
4188,1
4189,3
4190,4
4191,3
4192,5
4193,3
4194,4
4195,4
4196,4
4197,4
4198,4
4199,4
4200,4
4201,5
4202,4
4203,4
4204,4
4205,3
4206,4
4207,4
4208,3
4209,4
4210,4
4211,4
4212,5
4213,4
4214,4
4215,1
4216,5
4217,4
4218,4
4219,5
4220,4
4221,3
4222,5
4223,4
4224,4
4225,3
4226,4
4227,4
4228,5
4229,5
4230,5
4231,4
4232,4
4233,3
4234,4
4235,4
4236,4
4237,3
4238,1
4239,3
4240,3
4241,3
4242,4
4243,4
4244,3
4245,4
4246,5
4247,4
4248,4
4249,5
4250,5
4251,4
4252,4
4253,4
4254,3
4255,5
4256,5
4257,3
4258,4
4259,5
4260,4
4261,4
4262,4
4263,4
4264,2
4265,3
4266,4
4267,4
4268,2
4269,1
4270,4
4271,4
4272,5
4273,4
4274,3
4275,1
4276,4
4277,4
4278,4
4279,4
4280,5
4281,4
4282,4
4283,4
4284,3
4285,3
4286,3
4287,4
4288,4
4289,5
4290,4
4291,3
4292,3
4293,3
4294,5
4295,1
4296,5
4297,1
4298,3
4299,5
4300,3
4301,4
4302,4
4303,3
4304,4
4305,4
4306,4
4307,3
4308,4
4309,5
4310,5
4311,5
4312,4
4313,3
4314,4
4315,5
4316,4
4317,4
4318,4
4319,4
4320,4
4321,4
4322,4
4323,4
4324,4
4325,5
4326,4
4327,4
4328,4
4329,2
4330,4
4331,4
4332,5
4333,4
4334,5
4335,3
4336,4
4337,4
4338,1
4339,5
4340,4
4341,3
4342,4
4343,5
4344,4
4345,4
4346,3
4347,4
4348,4
4349,5
4350,5
4351,4
4352,5
4353,5
4354,4
4355,3
4356,4
4357,5
4358,5
4359,4
4360,4
4361,3
4362,5
4363,3
4364,4
4365,4
4366,4
4367,4
4368,4
4369,4
4370,4
4371,4
4372,4
4373,4
4374,3
4375,4
4376,1
4377,4
4378,4
4379,5
4380,4
4381,4
4382,4
4383,4
4384,5
4385,3
4386,4
4387,4
4388,4
4389,5
4390,5
4391,4
4392,4
4393,4
4394,1
4395,4
4396,4
4397,4
4398,3
4399,5
4400,3
4401,4
4402,4
4403,5
4404,4
4405,4
4406,4
4407,4
4408,4
4409,3
4410,5
4411,4
4412,4
4413,4
4414,4
4415,4
4416,5
4417,4
4418,5
4419,4
4420,3
4421,5
4422,4
4423,3
4424,5
4425,1
4426,4
4427,4
4428,3
4429,3
4430,4
4431,4
4432,4
4433,3
4434,4
4435,4
4436,3
4437,3
4438,4
4439,4
4440,4
4441,3
4442,4
4443,4
4444,5
4445,4
4446,4
4447,2
4448,4
4449,4
4450,4
4451,4
4452,4
4453,4
4454,4
4455,4
4456,4
4457,3
4458,4
4459,4
4460,4
4461,3
4462,5
4463,5
4464,3
4465,3
4466,4
4467,4
4468,4
4469,5
4470,4
4471,3
4472,4
4473,5
4474,5
4475,5
4476,4
4477,4
4478,3
4479,4
4480,1
4481,4
4482,5
4483,3
4484,4
4485,4
4486,5
4487,4
4488,4
4489,4
4490,5
4491,4
4492,4
4493,5
4494,4
4495,5
4496,4
4497,4
4498,4
4499,4
4500,3
4501,4
4502,4
4503,4
4504,4
4505,4
4506,4
4507,5
4508,5
4509,3
4510,4
4511,4
4512,4
4513,5
4514,4
4515,4
4516,5
4517,1
4518,3
4519,3
4520,4
4521,4
4522,4
4523,5
4524,4
4525,4
4526,4
4527,4
4528,4
4529,4
4530,4
4531,4
4532,4
4533,4
4534,5
4535,3
4536,4
4537,4
4538,4
4539,4
4540,4
4541,1
4542,3
4543,4
4544,3
4545,5
4546,4
4547,3
4548,3
4549,5
4550,4
4551,4
4552,4
4553,5
4554,4
4555,4
4556,4
4557,4
4558,4
4559,4
4560,5
4561,4
4562,3
4563,4
4564,4
4565,4
4566,4
4567,3
4568,4
4569,1
4570,4
4571,4
4572,3
4573,3
4574,4
4575,3
4576,4
4577,4
4578,4
4579,4
4580,4
4581,4
4582,4
4583,4
4584,5
4585,5
4586,4
4587,4
4588,5
4589,4
4590,4
4591,4
4592,4
4593,4
4594,3
4595,4
4596,5
4597,5
4598,4
4599,3
4600,3
4601,4
4602,4
4603,5
4604,4
4605,5
4606,3
4607,4
4608,4
4609,4
4610,4
4611,4
4612,3
4613,3
4614,3
4615,4
4616,3
4617,5
4618,4
4619,4
4620,4
4621,4
4622,3
4623,4
4624,3
4625,3
4626,3
4627,4
4628,4
4629,5
4630,4
4631,4
4632,3
4633,4
4634,3
4635,4
4636,5
4637,5
4638,4
4639,4
4640,5
4641,4
4642,4
4643,1
4644,4
4645,5
4646,3
4647,3
4648,3
4649,4
4650,5
4651,4
4652,5
4653,3
4654,4
4655,4
4656,4
4657,4
4658,4
4659,4
4660,3
4661,5
4662,4
4663,3
4664,3
4665,5
4666,4
4667,3
4668,3
4669,5
4670,4
4671,5
4672,5
4673,4
4674,3
4675,4
4676,1
4677,4
4678,3
4679,3
4680,4
4681,4
4682,4
4683,3
4684,5
4685,4
4686,4
4687,4
4688,4
4689,4
4690,3
4691,4
4692,1
4693,4
4694,4
4695,4
4696,4
4697,5
4698,4
4699,4
4700,4
4701,3
4702,5
4703,4
4704,4
4705,3
4706,5
4707,3
4708,4
4709,5
4710,3
4711,4
4712,4
4713,5
4714,5
4715,3
4716,3
4717,4
4718,5
4719,4
4720,4
4721,4
4722,4
4723,1
4724,4
4725,4
4726,4
4727,3
4728,4
4729,4
4730,4
4731,4
4732,3
4733,4
4734,4
4735,4
4736,3
4737,3
4738,4
4739,4
4740,5
4741,5
4742,3
4743,4
4744,1
4745,5
4746,3
4747,4
4748,4
4749,4
4750,4
4751,4
4752,3
4753,5
4754,4
4755,1
4756,3
4757,1
4758,5
4759,4
4760,5
4761,4
4762,3
4763,4
4764,4
4765,4
4766,4
4767,4
4768,4
4769,4
4770,2
4771,4
4772,4
4773,4
4774,4
4775,4
4776,4
4777,5
4778,4
4779,3
4780,5
4781,4
4782,4
4783,3
4784,4
4785,4
4786,4
4787,3
4788,5
4789,3
4790,5
4791,4
4792,5
4793,3
4794,4
4795,4
4796,4
4797,4
4798,3
4799,3
4800,4
4801,4
4802,4
4803,5
4804,4
4805,3
4806,4
4807,1
4808,5
4809,4
4810,4
4811,2
4812,3
4813,5
4814,3
4815,4
4816,4
4817,4
4818,4
4819,4
4820,4
4821,3
4822,4
4823,4
4824,4
4825,4
4826,4
4827,4
4828,3
4829,5
4830,4
4831,4
4832,4
4833,5
4834,4
4835,4
4836,4
4837,5
4838,4
4839,4
4840,5
4841,4
4842,4
4843,3
4844,2
4845,4
4846,4
4847,4
4848,4
4849,4
4850,3
4851,5
4852,4
4853,4
4854,5
4855,3
4856,4
4857,4
4858,3
4859,3
4860,5
4861,4
4862,4
4863,4
4864,4
4865,3
4866,3
4867,5
4868,4
4869,4
4870,4
4871,3
4872,4
4873,4
4874,3
4875,5
4876,3
4877,4
4878,4
4879,4
4880,4
4881,4
4882,4
4883,5
4884,4
4885,3
4886,4
4887,3
4888,5
4889,4
4890,4
4891,3
4892,2
4893,4
4894,1
4895,4
4896,4
4897,4
4898,5
4899,5
4900,4
4901,4
4902,4
4903,4
4904,4
4905,3
4906,4
4907,5
4908,3
4909,1
4910,3
4911,5
4912,4
4913,3
4914,4
4915,2
4916,4
4917,4
4918,5
4919,4
4920,4
4921,4
4922,3
4923,4
4924,5
4925,4
4926,4
4927,4
4928,4
4929,4
4930,4
4931,5
4932,5
4933,5
4934,4
4935,5
4936,4
4937,4
4938,3
4939,2
4940,4
4941,4
4942,4
4943,4
4944,3
4945,3
4946,5
4947,5
4948,4
4949,3
4950,4
4951,5
4952,4
4953,3
4954,4
4955,3
4956,1
4957,4
4958,4
4959,4
4960,5
4961,3
4962,2
4963,4
4964,4
4965,3
4966,5
4967,3
4968,4
4969,3
4970,4
4971,4
4972,4
4973,4
4974,3
4975,5
4976,4
4977,4
4978,4
4979,2
4980,4
4981,3
4982,4
4983,3
4984,4
4985,4
4986,3
4987,4
4988,3
4989,4
4990,1
4991,4
4992,3
4993,4
4994,4
4995,4
4996,3
4997,5
4998,4
4999,3
5000,4
5001,4
5002,4
5003,5
5004,3
5005,4
5006,3
5007,4
5008,3
5009,4
5010,3
5011,5
5012,4
5013,4
5014,3
5015,4
5016,5
5017,4
5018,3
5019,3
5020,3
5021,4
5022,4
5023,5
5024,5
5025,4
5026,3
5027,4
5028,4
5029,3
5030,3
5031,4
5032,3
5033,5
5034,4
5035,4
5036,5
5037,4
5038,3
5039,5
5040,2
5041,4
5042,3
5043,5
5044,4
5045,4
5046,4
5047,4
5048,4
5049,4
5050,4
5051,4
5052,4
5053,4
5054,4
5055,4
5056,5
5057,4
5058,4
5059,4
5060,5
5061,5
5062,4
5063,3
5064,5
5065,4
5066,4
5067,4
5068,4
5069,4
5070,3
5071,4
5072,4
5073,3
5074,4
5075,4
5076,4
5077,3
5078,4
5079,3
5080,4
5081,5
5082,3
5083,4
5084,4
5085,3
5086,4
5087,4
5088,4
5089,5
5090,4
5091,4
5092,5
5093,4
5094,4
5095,4
5096,5
5097,4
5098,3
5099,3
5100,3
5101,1
5102,4
5103,4
5104,4
5105,5
5106,3
5107,5
5108,4
5109,4
5110,5
5111,4
5112,1
5113,4
5114,3
5115,5
5116,4
5117,4
5118,4
5119,5
5120,4
5121,4
5122,4
5123,5
5124,3
5125,3
5126,4
5127,5
5128,4
5129,4
5130,3
5131,4
5132,2
5133,3
5134,4
5135,3
5136,4
5137,4
5138,3
5139,4
5140,4
5141,5
5142,3
5143,3
5144,4
5145,5
5146,4
5147,4
5148,4
5149,5
5150,4
5151,4
5152,5
5153,4
5154,5
5155,4
5156,4
5157,3
5158,3
5159,5
5160,4
5161,3
5162,4
5163,3
5164,3
5165,4
5166,4
5167,3
5168,4
5169,4
5170,4
5171,4
5172,4
5173,4
5174,5
5175,4
5176,5
5177,3
5178,3
5179,4
5180,4
5181,4
5182,5
5183,5
5184,4
5185,4
5186,3
5187,3
5188,5
5189,3
5190,3
5191,1
5192,3
5193,3
5194,4
5195,5
5196,4
5197,4
5198,5
5199,1
5200,4
5201,1
5202,3
5203,4
5204,4
5205,4
5206,5
5207,4
5208,4
5209,3
5210,3
5211,4
5212,4
5213,3
5214,4
5215,5
5216,4
5217,4
5218,5
5219,3
5220,1
5221,5
5222,4
5223,4
5224,5
5225,4
5226,4
5227,4
5228,3
5229,4
5230,4
5231,3
5232,4
5233,4
5234,4
5235,2
5236,5
5237,4
5238,3
5239,4
5240,4
5241,4
5242,5
5243,3
5244,3
5245,4
5246,4
5247,4
5248,5
5249,5
5250,4
5251,4
5252,5
5253,3
5254,4
5255,4
5256,4
5257,5
5258,4
5259,4
5260,3
5261,4
5262,3
5263,4
5264,3
5265,3
5266,4
5267,5
5268,4
5269,4
5270,5
5271,4
5272,4
5273,5
5274,5
5275,3
5276,3
5277,5
5278,5
5279,5
5280,4
5281,4
5282,3
5283,3
5284,3
5285,3
5286,4
5287,1
5288,4
5289,5
5290,4
5291,3
5292,4
5293,4
5294,4
5295,4
5296,5
5297,1
5298,4
5299,3
5300,4
5301,4
5302,4
5303,4
5304,4
5305,4
5306,3
5307,4
5308,3
5309,4
5310,4
5311,4
5312,4
5313,3
5314,4
5315,4
5316,5
5317,4
5318,4
5319,3
5320,3
5321,4
5322,4
5323,3
5324,4
5325,4
5326,5
5327,4
5328,4
5329,4
5330,4
5331,3
5332,4
5333,4
5334,4
5335,5
5336,4
5337,5
5338,3
5339,4
5340,5
5341,5
5342,3
5343,4
5344,4
5345,3
5346,4
5347,1
5348,3
5349,3
5350,3
5351,4
5352,5
5353,5
5354,1
5355,4
5356,4
5357,4
5358,4
5359,4
5360,5
5361,4
5362,4
5363,5
5364,5
5365,4
5366,4
5367,4
5368,3
5369,4
5370,4
5371,3
5372,3
5373,4
5374,3
5375,4
5376,4
5377,1
5378,4
5379,4
5380,3
5381,4
5382,4
5383,4
5384,4
5385,4
5386,4
5387,3
5388,4
5389,4
5390,4
5391,4
5392,4
5393,4
5394,4
5395,4
5396,3
5397,3
5398,5
5399,4
5400,4
5401,5
5402,4
5403,4
5404,4
5405,4
5406,3
5407,5
5408,1
5409,5
5410,4
5411,4
5412,3
5413,4
5414,4
5415,3
5416,4
5417,4
5418,4
5419,4
5420,3
5421,3
5422,4
5423,3
5424,3
5425,5
5426,5
5427,3
5428,4
5429,4
5430,4
5431,4
5432,3
5433,4
5434,4
5435,4
5436,1
5437,3
5438,4
5439,3
5440,4
5441,3
5442,3
5443,4
5444,3
5445,4
5446,5
5447,4
5448,4
5449,4
5450,4
5451,5
5452,3
5453,4
5454,5
5455,4
5456,3
5457,1
5458,5
5459,3
5460,4
5461,3
5462,5
5463,4
5464,5
5465,4
5466,4
5467,4
5468,4
5469,4
5470,4
5471,4
5472,5
5473,4
5474,1
5475,4
5476,4
5477,4
5478,4
5479,3
5480,4
5481,4
5482,1
5483,5
5484,4
5485,4
5486,4
5487,3
5488,4
5489,2
5490,4
5491,4
5492,4
5493,4
5494,4
5495,4
5496,4
5497,3
5498,3
5499,3
5500,4
5501,4
5502,4
5503,3
5504,2
5505,4
5506,4
5507,4
5508,4
5509,4
5510,4
5511,4
5512,5
5513,4
5514,4
5515,4
5516,4
5517,1
5518,5
5519,4
5520,4
5521,3
5522,5
5523,4
5524,4
5525,4
5526,3
5527,4
5528,4
5529,4
5530,3
5531,4
5532,4
5533,4
5534,5
5535,4
5536,4
5537,4
5538,3
5539,3
5540,5
5541,3
5542,5
5543,3
5544,3
5545,4
5546,5
5547,4
5548,4
5549,1
5550,4
5551,4
5552,4
5553,4
5554,1
5555,4
5556,2
5557,4
5558,4
5559,4
5560,3
5561,4
5562,4
5563,4
5564,4
5565,5
5566,5
5567,4
5568,4
5569,5
5570,4
5571,3
5572,4
5573,3
5574,4
5575,5
5576,4
5577,5
5578,3
5579,4
5580,4
5581,4
5582,4
5583,5
5584,4
5585,4
5586,4
5587,4
5588,3
5589,4
5590,4
5591,4
5592,1
5593,3
5594,4
5595,5
5596,4
5597,2
5598,3
5599,4
5600,5
5601,4
5602,4
5603,4
5604,4
5605,5
5606,4
5607,3
5608,4
5609,4
5610,4
5611,4
5612,3
5613,4
5614,4
5615,5
5616,4
5617,4
5618,3
5619,4
5620,4
5621,5
5622,4
5623,3
5624,3
5625,4
5626,3
5627,4
5628,3
5629,3
5630,4
5631,4
5632,4
5633,4
5634,4
5635,5
5636,4
5637,5
5638,4
5639,3
5640,4
5641,4
5642,4
5643,4
5644,4
5645,5
5646,4
5647,4
5648,4
5649,4
5650,3
5651,4
5652,4
5653,5
5654,5
5655,4
5656,4
5657,3
5658,4
5659,4
5660,4
5661,4
5662,4
5663,4
5664,5
5665,5
5666,5
5667,4
5668,4
5669,4
5670,4
5671,1
5672,4
5673,1
5674,4
5675,4
5676,3
5677,1
5678,4
5679,5
5680,5
5681,4
5682,4
5683,4
5684,4
5685,5
5686,3
5687,3
5688,4
5689,4
5690,4
5691,5
5692,4
5693,4
5694,4
5695,4
5696,4
5697,5
5698,4
5699,4
5700,4
5701,1
5702,4
5703,5
5704,3
5705,5
5706,3
5707,4
5708,4
5709,3
5710,3
5711,4
5712,3
5713,4
5714,1
5715,4
5716,4
5717,4
5718,5
5719,3
5720,4
5721,3
5722,3
5723,4
5724,5
5725,4
5726,3
5727,4
5728,4
5729,4
5730,4
5731,3
5732,4
5733,4
5734,4
5735,4
5736,4
5737,4
5738,4
5739,4
5740,4
5741,4
5742,4
5743,3
5744,4
5745,3
5746,4
5747,4
5748,4
5749,5
5750,4
5751,1
5752,4
5753,3
5754,4
5755,4
5756,4
5757,4
5758,4
5759,4
5760,4
5761,3
5762,3
5763,5
5764,4
5765,4
5766,4
5767,4
5768,5
5769,3
5770,2
5771,2
5772,3
5773,4
5774,2
5775,4
5776,3
5777,3
5778,3
5779,3
5780,4
5781,4
5782,4
5783,4
5784,4
5785,4
5786,5
5787,4
5788,4
5789,4
5790,4
5791,3
5792,1
5793,4
5794,5
5795,4
